Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.215,0,-2.96814316936073e-06,0
0.216,0,-3.49415921262297e-06,0
0.217,0,-4.08592725748915e-06,0
0.218,0,-3.03389517494265e-06,0
0.219,0,-9.29830971604029e-07,0
0.22,0,-7.32574949921261e-07,0
0.221,0,-6.45299939676321e-06,0
0.222,0,-6.65025540547231e-06,0
0.223,0,5.16713197854551e-07,0
0.224,0,2.88378552747267e-06,0
0.225,0,9.76977256854222e-07,0
0.226,0,1.96325739155634e-06,0
0.227,0,2.88378552747267e-06,0
0.228,0,2.48927346801647e-06,0
0.229,0,1.63449734540111e-06,0
0.23,0,1.89750538222488e-06,0
0.231,0,5.1193538986357e-06,0
0.232,0,5.18510591043498e-06,0
0.233,0,-1.78460706036911e-06,0
0.234,0,-3.88867124298101e-06,0
0.235,0,-1.45584702722703e-06,0
0.236,0,-2.77088715231629e-06,0
0.237,0,-2.83663915804755e-06,0
0.238,0,-2.70513514653524e-06,0
0.239,0,-1.71885505384048e-06,0
0.24,0,-1.71885505384048e-06,0
0.241,0,-6.38724739376128e-06,0
0.242,0,-5.9269833713624e-06,0
0.243,0,5.16713197854551e-07,0
0.244,0,3.47555362005289e-06,0
0.245,0,1.3714893093804e-06,0
0.246,0,1.83175337294363e-06,0
0.247,0,1.89750538222488e-06,0
0.248,0,1.76600136371259e-06,0
0.249,0,2.42352145828308e-06,0
0.25,0,1.56874533632066e-06,0
0.251,0,6.03988206842446e-06,0
0.252,0,7.02616226134481e-06,0
0.253,0,-8.64078964426401e-07,0
0.254,0,-3.55991121780692e-06,0
0.255,0,-1.58735104063354e-06,0
0.256,0,-2.70513514653524e-06,0
0.257,0,-3.69141522802567e-06,0
0.258,0,-3.36265520210588e-06,0
0.259,0,-1.78460706036911e-06,0
0.26,0,-1.78460706036911e-06,0
0.261,0,-6.84751141373646e-06,0
0.262,0,-6.65025540547231e-06,0
0.263,0,5.8246520613276e-07,0
0.264,0,2.75228150745279e-06,0
0.265,0,3.19457173320437e-07,0
0.266,0,1.83175337294363e-06,0
0.267,0,1.83175337294363e-06,0
0.268,0,2.48927346801647e-06,0
0.269,0,2.75228150745279e-06,0
0.27,0,3.21254557840281e-06,0
0.271,0,6.36864213146549e-06,0
0.272,0,6.43439414422554e-06,0
0.273,0,-9.9558297873169e-07,0
0.274,0,-3.95442324786675e-06,0
0.275,0,-2.37637511688291e-06,0
0.276,0,-3.49415921262297e-06,0
0.277,0,-3.03389517494265e-06,0
0.278,0,-2.57363113482374e-06,0
0.279,0,-1.91611107327674e-06,0
0.28,0,-2.0476150859849e-06,0
0.281,0,-7.37352743360008e-06,0
0.282,0,-7.83379144838854e-06,0
0.283,0,-9.30286656841139e-09,0
0.284,0,3.47555362005289e-06,0
0.285,0,2.09476141036993e-06,0
0.286,0,2.48927346801647e-06,0
0.287,0,2.94953753755807e-06,0
0.288,0,2.81803351743758e-06,0
0.289,0,1.63449734540111e-06,0
0.29,0,2.09476141036993e-06,0
0.291,0,6.30289011875607e-06,0
0.292,0,7.28917031471524e-06,0
0.293,0,-9.9558297873169e-07,0
0.294,0,-4.02017525270278e-06,0
0.295,0,-2.24487110467323e-06,0
0.296,0,-3.75716723306049e-06,0
0.297,0,-4.21743126691286e-06,0
0.298,0,-3.8229192380456e-06,0
0.299,0,-1.45584702722703e-06,0
0.3,0,-2.17911909849363e-06,0
0.301,0,-6.65025540547231e-06,0
0.302,0,-6.38724739376128e-06,0
0.303,0,5.8246520613276e-07,0
0.304,0,3.7385616625087e-06,0
0.305,0,1.89750538222488e-06,0
0.306,0,2.48927346801647e-06,0
0.307,0,2.09476141036993e-06,0
0.308,0,1.96325739155634e-06,0
0.309,0,1.5029933272904e-06,0
0.31,0,1.63449734540111e-06,0
0.311,0,6.36864213146549e-06,0
0.312,0,6.76315420878526e-06,0
0.313,0,-2.72310897578704e-07,0
0.314,0,-4.34893527613794e-06,0
0.315,0,-2.83663915804755e-06,0
0.316,0,-3.49415921262297e-06,0
0.317,0,-3.55991121780692e-06,0
0.318,0,-2.83663915804755e-06,0
0.319,0,-1.0613349858094e-06,0
0.32,0,-6.01070935216213e-07,0
0.321,0,-6.38724739376128e-06,0
0.322,0,-6.97901541899877e-06,0
0.323,0,5.64491413092505e-08,0
0.324,0,3.47555362005289e-06,0
0.325,0,1.04272926548323e-06,0
0.326,0,1.76600136371259e-06,0
0.327,0,2.55502547780013e-06,0
0.328,0,2.88378552747267e-06,0
0.329,0,1.76600136371259e-06,0
0.33,0,1.76600136371259e-06,0
0.331,0,5.51386597018919e-06,0
0.332,0,5.84262603120697e-06,0
0.333,0,-9.29830971604029e-07,0
0.334,0,-3.62566322294116e-06,0
0.335,0,-6.66822942593726e-07,0
0.336,0,-2.37637511688291e-06,0
0.337,0,-2.90239116372903e-06,0
0.338,0,-2.70513514653524e-06,0
0.339,0,-2.0476150859849e-06,0
0.34,0,-1.65310304726196e-06,0
0.341,0,-6.65025540547231e-06,0
0.342,0,-6.18999138445866e-06,0
0.343,0,-2.72310897578704e-07,0
0.344,0,3.40980160956485e-06,0
0.345,0,1.3714893093804e-06,0
0.346,0,1.3714893093804e-06,0
0.347,0,1.70024935453176e-06,0
0.348,0,1.5029933272904e-06,0
0.349,0,1.56874533632066e-06,0
0.35,0,1.23998529167108e-06,0
0.351,0,6.10563408093146e-06,0
0.352,0,7.15766628792864e-06,0
0.353,0,-3.38062905206216e-07,0
0.354,0,-3.42840720738929e-06,0
0.355,0,-1.85035906684787e-06,0
0.356,0,-2.90239116372903e-06,0
0.357,0,-3.75716723306049e-06,0
0.358,0,-3.36265520210588e-06,0
0.359,0,-1.98186307965575e-06,0
0.36,0,-1.91611107327674e-06,0
0.361,0,-6.71600740827646e-06,0
0.362,0,-6.71600740827646e-06,0
0.363,0,1.87953157214726e-07,0
0.364,0,2.68652949751829e-06,0
0.365,0,3.19457173320437e-07,0
0.366,0,1.5029933272904e-06,0
0.367,0,2.16051341985207e-06,0
0.368,0,2.62077748763407e-06,0
0.369,0,2.68652949751829e-06,0
0.37,0,3.01528954769377e-06,0
0.371,0,6.96041024812892e-06,0
0.372,0,6.82890622184915e-06,0
0.373,0,-2.72310897578704e-07,0
0.374,0,-3.62566322294116e-06,0
0.375,0,-2.31062311080298e-06,0
0.376,0,-3.09964718047481e-06,0
0.377,0,-3.29690319677273e-06,0
0.378,0,-2.24487110467323e-06,0
0.379,0,-2.17911909849363e-06,0
0.38,0,-1.98186307965575e-06,0
0.381,0,-7.63653544234674e-06,0
0.382,0,-8.42555946385067e-06,0
0.383,0,-6.01070935216213e-07,0
0.384,0,3.47555362005289e-06,0
0.385,0,2.55502547780013e-06,0
0.386,0,2.55502547780013e-06,0
0.387,0,3.21254557840281e-06,0
0.388,0,2.75228150745279e-06,0
0.389,0,1.83175337294363e-06,0
0.39,0,1.76600136371259e-06,0
0.391,0,5.97413005596805e-06,0
0.392,0,6.96041024812892e-06,0
0.393,0,-4.69566920311215e-07,0
0.394,0,-3.75716723306049e-06,0
0.395,0,-1.85035906684787e-06,0
0.396,0,-3.29690319677273e-06,0
0.397,0,-3.88867124298101e-06,0
0.398,0,-3.75716723306049e-06,0
0.399,0,-1.85035906684787e-06,0
0.4,0,-1.91611107327674e-06,0
0.401,0,-6.84751141373646e-06,0
0.402,0,-6.58450340261873e-06,0
0.403,0,-1.40806882173616e-07,0
0.404,0,3.60705764118005e-06,0
0.405,0,1.89750538222488e-06,0
0.406,0,2.09476141036993e-06,0
0.407,0,2.22626542938445e-06,0
0.408,0,1.96325739155634e-06,0
0.409,0,1.3714893093804e-06,0
0.41,0,1.56874533632066e-06,0
0.411,0,5.84262603120697e-06,0
0.412,0,6.76315420878526e-06,0
0.413,0,-4.03814912783718e-07,0
0.414,0,-4.41468728067601e-06,0
0.415,0,-3.23115119138984e-06,0
0.416,0,-3.36265520210588e-06,0
0.417,0,-3.69141522802567e-06,0
0.418,0,-3.09964718047481e-06,0
0.419,0,-1.12708699283717e-06,0
0.42,0,-2.06558889901171e-07,0
0.421,0,-5.26946333515562e-06,0
0.422,0,-6.91326341639232e-06,0
0.423,0,-9.30286656841139e-09,0
0.424,0,3.67280965181919e-06,0
0.425,0,1.10848127416237e-06,0
0.426,0,1.83175337294363e-06,0
0.427,0,2.81803351743758e-06,0
0.428,0,3.01528954769377e-06,0
0.429,0,1.30573730050066e-06,0
0.43,0,1.10848127416237e-06,0
0.431,0,5.05360188688693e-06,0
0.432,0,5.44811395813729e-06,0
0.433,0,-6.01070935216213e-07,0
0.434,0,-3.55991121780692e-06,0
0.435,0,-8.64078964426401e-07,0
0.436,0,-1.91611107327674e-06,0
0.437,0,-2.83663915804755e-06,0
0.438,0,-2.70513514653524e-06,0
0.439,0,-2.17911909849363e-06,0
0.44,0,-1.25859100674289e-06,0
0.441,0,-6.25574338760901e-06,0
0.442,0,-6.71600740827646e-06,0
0.443,0,-2.06558889901171e-07,0
0.444,0,3.7385616625087e-06,0
0.445,0,1.70024935453176e-06,0
0.446,0,1.43724131831032e-06,0
0.447,0,1.63449734540111e-06,0
0.448,0,1.10848127416237e-06,0
0.449,0,1.17423328289164e-06,0
0.45,0,7.13969222839467e-07,0
0.451,0,5.57961798229164e-06,0
0.452,0,6.8946582349637e-06,0
0.453,0,-2.06558889901171e-07,0
0.454,0,-3.95442324786675e-06,0
0.455,0,-1.85035906684787e-06,0
0.456,0,-2.70513514653524e-06,0
0.457,0,-3.69141522802567e-06,0
0.458,0,-3.1653991859572e-06,0
0.459,0,-1.65310304726196e-06,0
0.46,0,-7.98326957198819e-07,0
0.461,0,-6.32149539070988e-06,0
0.462,0,-6.65025540547231e-06,0
0.463,0,3.19457173320437e-07,0
0.464,0,3.60705764118005e-06,0
0.465,0,3.85209181448393e-07,0
0.466,0,1.63449734540111e-06,0
0.467,0,2.42352145828308e-06,0
0.468,0,2.02900940093803e-06,0
0.469,0,2.42352145828308e-06,0
0.47,0,2.42352145828308e-06,0
0.471,0,6.8946582349637e-06,0
0.472,0,6.63165018280945e-06,0
0.473,0,-2.72310897578704e-07,0
0.474,0,-4.15167926222584e-06,0
0.475,0,-2.70513514653524e-06,0
0.476,0,-2.96814316936073e-06,0
0.477,0,-3.42840720738929e-06,0
0.478,0,-2.17911909849363e-06,0
0.479,0,-2.1133670922642e-06,0
0.48,0,-1.52159903395524e-06,0
0.481,0,-7.37352743360008e-06,0
0.482,0,-8.42555946385067e-06,0
0.483,0,-8.64078964426401e-07,0
0.484,0,3.54130563059129e-06,0
0.485,0,2.09476141036993e-06,0
0.486,0,2.48927346801647e-06,0
0.487,0,3.47555362005289e-06,0
0.488,0,2.75228150745279e-06,0
0.489,0,1.3714893093804e-06,0
0.49,0,1.43724131831032e-06,0
0.491,0,5.84262603120697e-06,0
0.492,0,6.76315420878526e-06,0
0.493,0,-4.03814912783718e-07,0
0.494,0,-3.75716723306049e-06,0
0.495,0,-1.58735104063354e-06,0
0.496,0,-2.70513514653524e-06,0
0.497,0,-4.15167926222584e-06,0
0.498,0,-3.62566322294116e-06,0
0.499,0,-2.1133670922642e-06,0
0.5,0,-1.71885505384048e-06,0
0.501,0,-6.84751141373646e-06,0
0.502,0,-6.78175941103117e-06,0
0.503,0,-1.40806882173616e-07,0
0.504,0,3.67280965181919e-06,0
0.505,0,1.89750538222488e-06,0
0.506,0,2.09476141036993e-06,0
0.507,0,3.01528954769377e-06,0
0.508,0,1.96325739155634e-06,0
0.509,0,1.43724131831032e-06,0
0.51,0,1.10848127416237e-06,0
0.511,0,5.38236194613593e-06,0
0.512,0,6.63165018280945e-06,0
0.513,0,1.87953157214726e-07,0
0.514,0,-3.8229192380456e-06,0
0.515,0,-3.1653991859572e-06,0
0.516,0,-2.96814316936073e-06,0
0.517,0,-3.69141522802567e-06,0
0.518,0,-3.1653991859572e-06,0
0.519,0,-1.32434301362085e-06,0
0.52,0,-3.38062905206216e-07,0
0.521,0,-5.46671934653781e-06,0
0.522,0,-7.11051942406345e-06,0
0.523,0,-6.01070935216213e-07,0
0.524,0,3.54130563059129e-06,0
0.525,0,1.10848127416237e-06,0
0.526,0,1.63449734540111e-06,0
0.527,0,2.81803351743758e-06,0
0.528,0,2.94953753755807e-06,0
0.529,0,1.5029933272904e-06,0
0.53,0,1.3714893093804e-06,0
0.531,0,4.79059384039678e-06,0
0.532,0,4.92209786354088e-06,0
