Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.201,0,3.40980160956485e-06,0
0.202,0,1.04272926548323e-06,0
0.203,0,3.54130563059129e-06,0
0.204,0,6.23713810609726e-06,0
0.205,0,4.52758579471427e-06,0
0.206,0,-2.83663915804755e-06,0
0.207,0,-3.09964718047481e-06,0
0.208,0,-1.58735104063354e-06,0
0.209,0,-3.88867124298101e-06,0
0.21,0,-2.0476150859849e-06,0
0.211,0,-3.1653991859572e-06,0
0.212,0,-8.64078964426401e-07,0
0.213,0,-4.15167926222584e-06,0
0.214,0,-7.76803944642395e-06,0
0.215,0,-5.99273537471071e-06,0
0.216,0,2.16051341985207e-06,0
0.217,0,2.48927346801647e-06,0
0.218,0,9.11225248275355e-07,0
0.219,0,2.55502547780013e-06,0
0.22,0,2.29201743896708e-06,0
0.221,0,2.48927346801647e-06,0
0.222,0,1.76600136371259e-06,0
0.223,0,4.52758579471427e-06,0
0.224,0,6.96041024812892e-06,0
0.225,0,6.36864213146549e-06,0
0.226,0,-2.37637511688291e-06,0
0.227,0,-3.03389517494265e-06,0
0.228,0,-2.37637511688291e-06,0
0.229,0,-3.95442324786675e-06,0
0.23,0,-3.29690319677273e-06,0
0.231,0,-2.96814316936073e-06,0
0.232,0,-1.25859100674289e-06,0
0.233,0,-3.42840720738929e-06,0
0.234,0,-7.76803944642395e-06,0
0.235,0,-6.78175941103117e-06,0
0.236,0,7.13969222839467e-07,0
0.237,0,1.89750538222488e-06,0
0.238,0,7.13969222839467e-07,0
0.239,0,3.27829758873981e-06,0
0.24,0,4.33032976098216e-06,0
0.241,0,3.87006568403886e-06,0
0.242,0,2.88378552747267e-06,0
0.243,0,4.46183378341978e-06,0
0.244,0,6.76315420878526e-06,0
0.245,0,4.79059384039678e-06,0
0.246,0,-2.90239116372903e-06,0
0.247,0,-3.49415921262297e-06,0
0.248,0,-1.98186307965575e-06,0
0.249,0,-3.88867124298101e-06,0
0.25,0,-3.1653991859572e-06,0
0.251,0,-3.55991121780692e-06,0
0.252,0,-1.91611107327674e-06,0
0.253,0,-4.67769529833191e-06,0
0.254,0,-8.16255145747165e-06,0
0.255,0,-6.18999138445866e-06,0
0.256,0,1.5029933272904e-06,0
0.257,0,3.87006568403886e-06,0
0.258,0,1.70024935453176e-06,0
0.259,0,3.93581769487954e-06,0
0.26,0,3.14679356811614e-06,0
0.261,0,3.40980160956485e-06,0
0.262,0,2.09476141036993e-06,0
0.263,0,4.65908981745459e-06,0
0.264,0,6.76315420878526e-06,0
0.265,0,5.18510591043498e-06,0
0.266,0,-2.44212712291301e-06,0
0.267,0,-3.49415921262297e-06,0
0.268,0,-2.70513514653524e-06,0
0.269,0,-5.20371133126243e-06,0
0.27,0,-4.21743126691286e-06,0
0.271,0,-4.08592725748915e-06,0
0.272,0,-7.32574949921261e-07,0
0.273,0,-3.23115119138984e-06,0
0.274,0,-6.71600740827646e-06,0
0.275,0,-5.66397535747408e-06,0
0.276,0,2.22626542938445e-06,0
0.277,0,3.01528954769377e-06,0
0.278,0,1.10848127416237e-06,0
0.279,0,3.27829758873981e-06,0
0.28,0,3.14679356811614e-06,0
0.281,0,2.81803351743758e-06,0
0.282,0,2.16051341985207e-06,0
0.283,0,4.00156970577061e-06,0
0.284,0,6.36864213146549e-06,0
0.285,0,4.5933378060592e-06,0
0.286,0,-4.15167926222584e-06,0
0.287,0,-3.49415921262297e-06,0
0.288,0,-2.77088715231629e-06,0
0.289,0,-3.95442324786675e-06,0
0.29,0,-2.83663915804755e-06,0
0.291,0,-2.17911909849363e-06,0
0.292,0,-6.66822942593726e-07,0
0.293,0,-2.44212712291301e-06,0
0.294,0,-6.91326341639232e-06,0
0.295,0,-5.8612313679646e-06,0
0.296,0,1.83175337294363e-06,0
0.297,0,2.68652949751829e-06,0
0.298,0,9.76977256854222e-07,0
0.299,0,3.21254557840281e-06,0
0.3,0,2.75228150745279e-06,0
0.301,0,2.55502547780013e-06,0
0.302,0,1.56874533632066e-06,0
0.303,0,2.81803351743758e-06,0
0.304,0,6.5658981698975e-06,0
0.305,0,5.25085792228477e-06,0
0.306,0,-1.98186307965575e-06,0
0.307,0,-2.90239116372903e-06,0
0.308,0,-1.52159903395524e-06,0
0.309,0,-3.62566322294116e-06,0
0.31,0,-2.77088715231629e-06,0
0.311,0,-3.23115119138984e-06,0
0.312,0,-1.65310304726196e-06,0
0.313,0,-3.88867124298101e-06,0
0.314,0,-8.03104745398636e-06,0
0.315,0,-6.91326341639232e-06,0
0.316,0,1.43724131831032e-06,0
0.317,0,2.81803351743758e-06,0
0.318,0,7.79721231267982e-07,0
0.319,0,3.67280965181919e-06,0
0.32,0,2.81803351743758e-06,0
0.321,0,3.93581769487954e-06,0
0.322,0,2.75228150745279e-06,0
0.323,0,5.38236194613593e-06,0
0.324,0,8.07819447969559e-06,0
0.325,0,6.5658981698975e-06,0
0.326,0,-1.91611107327674e-06,0
0.327,0,-3.49415921262297e-06,0
0.328,0,-2.83663915804755e-06,0
0.329,0,-4.94070331519392e-06,0
0.33,0,-4.21743126691286e-06,0
0.331,0,-4.21743126691286e-06,0
0.332,0,-2.57363113482374e-06,0
0.333,0,-4.15167926222584e-06,0
0.334,0,-7.30777543129e-06,0
0.335,0,-6.97901541899877e-06,0
0.336,0,7.13969222839467e-07,0
0.337,0,2.48927346801647e-06,0
0.338,0,1.70024935453176e-06,0
0.339,0,4.00156970577061e-06,0
0.34,0,4.264577749839e-06,0
0.341,0,4.46183378341978e-06,0
0.342,0,3.21254557840281e-06,0
0.343,0,4.65908981745459e-06,0
0.344,0,7.02616226134481e-06,0
0.345,0,5.44811395813729e-06,0
0.346,0,-2.77088715231629e-06,0
0.347,0,-4.48043928516443e-06,0
0.348,0,-3.49415921262297e-06,0
0.349,0,-4.15167926222584e-06,0
0.35,0,-4.54619128960322e-06,0
0.351,0,-4.02017525270278e-06,0
0.352,0,-2.96814316936073e-06,0
0.353,0,-4.41468728067601e-06,0
0.354,0,-7.76803944642395e-06,0
0.355,0,-6.45299939676321e-06,0
0.356,0,1.83175337294363e-06,0
0.357,0,3.87006568403886e-06,0
0.358,0,2.42352145828308e-06,0
0.359,0,4.13307372770397e-06,0
0.36,0,3.93581769487954e-06,0
0.361,0,3.60705764118005e-06,0
0.362,0,2.48927346801647e-06,0
0.363,0,4.39608177217576e-06,0
0.364,0,7.74943441006581e-06,0
0.365,0,5.90837804356222e-06,0
0.366,0,-1.32434301362085e-06,0
0.367,0,-3.29690319677273e-06,0
0.368,0,-2.24487110467323e-06,0
0.369,0,-5.20371133126243e-06,0
0.37,0,-4.74344730262183e-06,0
0.371,0,-4.61194329399238e-06,0
0.372,0,-2.44212712291301e-06,0
0.373,0,-3.8229192380456e-06,0
0.374,0,-7.50503143807213e-06,0
0.375,0,-6.45299939676321e-06,0
0.376,0,1.56874533632066e-06,0
0.377,0,3.01528954769377e-06,0
0.378,0,1.10848127416237e-06,0
0.379,0,3.67280965181919e-06,0
0.38,0,3.08104155787979e-06,0
0.381,0,4.52758579471427e-06,0
0.382,0,3.14679356811614e-06,0
0.383,0,5.25085792228477e-06,0
0.384,0,7.42067434170465e-06,0
0.385,0,5.97413005596805e-06,0
0.386,0,-3.09964718047481e-06,0
0.387,0,-4.34893527613794e-06,0
0.388,0,-3.29690319677273e-06,0
0.389,0,-4.80919930686213e-06,0
0.39,0,-3.95442324786675e-06,0
0.391,0,-3.75716723306049e-06,0
0.392,0,-2.37637511688291e-06,0
0.393,0,-3.62566322294116e-06,0
0.394,0,-7.96529545216973e-06,0
0.395,0,-7.37352743360008e-06,0
0.396,0,2.16051341985207e-06,0
0.397,0,3.14679356811614e-06,0
0.398,0,1.70024935453176e-06,0
0.399,0,4.00156970577061e-06,0
0.4,0,4.06732171671208e-06,0
0.401,0,3.67280965181919e-06,0
0.402,0,2.48927346801647e-06,0
0.403,0,3.27829758873981e-06,0
0.404,0,6.82890622184915e-06,0
0.405,0,5.7768740189023e-06,0
0.406,0,-1.52159903395524e-06,0
0.407,0,-3.03389517494265e-06,0
0.408,0,-2.0476150859849e-06,0
0.409,0,-4.15167926222584e-06,0
0.41,0,-4.02017525270278e-06,0
0.411,0,-3.49415921262297e-06,0
0.412,0,-2.90239116372903e-06,0
0.413,0,-3.49415921262297e-06,0
0.414,0,-8.09679945575366e-06,0
0.415,0,-6.71600740827646e-06,0
0.416,0,1.30573730050066e-06,0
0.417,0,3.08104155787979e-06,0
0.418,0,1.43724131831032e-06,0
0.419,0,2.88378552747267e-06,0
0.42,0,2.62077748763407e-06,0
0.421,0,3.47555362005289e-06,0
0.422,0,2.55502547780013e-06,0
0.423,0,4.52758579471427e-06,0
0.424,0,7.9466904516914e-06,0
0.425,0,6.43439414422554e-06,0
0.426,0,-7.32574949921261e-07,0
0.427,0,-3.62566322294116e-06,0
0.428,0,-1.91611107327674e-06,0
0.429,0,-4.08592725748915e-06,0
0.43,0,-3.75716723306049e-06,0
0.431,0,-4.21743126691286e-06,0
0.432,0,-2.24487110467323e-06,0
0.433,0,-3.55991121780692e-06,0
0.434,0,-7.96529545216973e-06,0
0.435,0,-7.30777543129e-06,0
0.436,0,5.64491413092505e-08,0
0.437,0,2.29201743896708e-06,0
0.438,0,8.45473239746608e-07,0
0.439,0,3.34404959912716e-06,0
0.44,0,3.60705764118005e-06,0
0.441,0,4.00156970577061e-06,0
0.442,0,3.08104155787979e-06,0
0.443,0,5.51386597018919e-06,0
0.444,0,7.42067434170465e-06,0
0.445,0,6.5658981698975e-06,0
0.446,0,-1.12708699283717e-06,0
0.447,0,-3.09964718047481e-06,0
0.448,0,-2.63938314070439e-06,0
0.449,0,-4.02017525270278e-06,0
0.45,0,-3.95442324786675e-06,0
0.451,0,-4.15167926222584e-06,0
0.452,0,-3.88867124298101e-06,0
0.453,0,-5.07220732332734e-06,0
0.454,0,-8.88582347311697e-06,0
0.455,0,-7.70228744441001e-06,0
0.456,0,6.48217214461066e-07,0
0.457,0,3.34404959912716e-06,0
0.458,0,2.94953753755807e-06,0
0.459,0,3.93581769487954e-06,0
0.46,0,4.46183378341978e-06,0
0.461,0,4.06732171671208e-06,0
0.462,0,3.54130563059129e-06,0
0.463,0,4.264577749839e-06,0
0.464,0,7.55217836889692e-06,0
0.465,0,6.5658981698975e-06,0
0.466,0,-9.9558297873169e-07,0
0.467,0,-3.49415921262297e-06,0
0.468,0,-2.57363113482374e-06,0
0.469,0,-5.20371133126243e-06,0
0.47,0,-5.26946333515562e-06,0
0.471,0,-4.74344730262183e-06,0
0.472,0,-3.23115119138984e-06,0
0.473,0,-3.23115119138984e-06,0
0.474,0,-7.83379144838854e-06,0
0.475,0,-6.12423938125883e-06,0
0.476,0,1.17423328289164e-06,0
0.477,0,3.27829758873981e-06,0
0.478,0,1.63449734540111e-06,0
0.479,0,3.60705764118005e-06,0
0.48,0,3.60705764118005e-06,0
0.481,0,3.80431367324859e-06,0
0.482,0,3.08104155787979e-06,0
0.483,0,4.5933378060592e-06,0
0.484,0,7.02616226134481e-06,0
0.485,0,5.97413005596805e-06,0
0.486,0,-2.24487110467323e-06,0
0.487,0,-4.48043928516443e-06,0
0.488,0,-2.90239116372903e-06,0
0.489,0,-5.00645531928543e-06,0
0.49,0,-2.63938314070439e-06,0
0.491,0,-3.36265520210588e-06,0
0.492,0,-2.1133670922642e-06,0
0.493,0,-3.23115119138984e-06,0
0.494,0,-7.70228744441001e-06,0
0.495,0,-7.37352743360008e-06,0
0.496,0,6.48217214461066e-07,0
0.497,0,2.88378552747267e-06,0
0.498,0,1.30573730050066e-06,0
0.499,0,3.47555362005289e-06,0
0.5,0,3.54130563059129e-06,0
0.501,0,3.40980160956485e-06,0
0.502,0,2.22626542938445e-06,0
0.503,0,2.42352145828308e-06,0
0.504,0,5.97413005596805e-06,0
0.505,0,6.69740219577203e-06,0
0.506,0,-1.192838999815e-06,0
0.507,0,-2.57363113482374e-06,0
0.508,0,-1.45584702722703e-06,0
0.509,0,-3.29690319677273e-06,0
0.51,0,-3.23115119138984e-06,0
0.511,0,-3.03389517494265e-06,0
0.512,0,-2.17911909849363e-06,0
0.513,0,-2.77088715231629e-06,0
0.514,0,-7.63653544234674e-06,0
0.515,0,-6.97901541899877e-06,0
0.516,0,5.8246520613276e-07,0
0.517,0,2.68652949751829e-06,0
0.518,0,9.76977256854222e-07,0
0.519,0,1.76600136371259e-06,0
0.52,0,2.35776944859995e-06,0
0.521,0,2.48927346801647e-06,0
0.522,0,2.81803351743758e-06,0
0.523,0,3.47555362005289e-06,0
0.524,0,7.61793038256915e-06,0
0.525,0,6.63165018280945e-06,0
0.526,0,-6.66822942593726e-07,0
0.527,0,-3.36265520210588e-06,0
0.528,0,-1.98186307965575e-06,0
0.529,0,-3.69141522802567e-06,0
0.53,0,-3.55991121780692e-06,0
0.531,0,-3.8229192380456e-06,0
0.532,0,-2.31062311080298e-06,0
0.533,0,-3.03389517494265e-06,0
0.534,0,-7.83379144838854e-06,0
0.535,0,-7.17627142652169e-06,0
0.536,0,-6.01070935216213e-07,0
0.537,0,3.27829758873981e-06,0
0.538,0,9.11225248275355e-07,0
0.539,0,3.14679356811614e-06,0
0.54,0,3.47555362005289e-06,0
0.541,0,4.13307372770397e-06,0
0.542,0,2.88378552747267e-06,0
0.543,0,3.80431367324859e-06,0
0.544,0,6.69740219577203e-06,0
0.545,0,5.84262603120697e-06,0
0.546,0,-1.58735104063354e-06,0
0.547,0,-4.15167926222584e-06,0
0.548,0,-2.77088715231629e-06,0
0.549,0,-4.02017525270278e-06,0
0.55,0,-3.8229192380456e-06,0
0.551,0,-3.8229192380456e-06,0
0.552,0,-1.98186307965575e-06,0
0.553,0,-3.42840720738929e-06,0
0.554,0,-7.04476742155581e-06,0
0.555,0,-6.84751141373646e-06,0
0.556,0,1.30573730050066e-06,0
0.557,0,4.06732171671208e-06,0
0.558,0,2.29201743896708e-06,0
0.559,0,3.27829758873981e-06,0
0.56,0,3.34404959912716e-06,0
0.561,0,2.88378552747267e-06,0
0.562,0,2.48927346801647e-06,0
0.563,0,2.88378552747267e-06,0
0.564,0,6.43439414422554e-06,0
0.565,0,6.10563408093146e-06,0
0.566,0,-1.192838999815e-06,0
0.567,0,-2.77088715231629e-06,0
0.568,0,-2.37637511688291e-06,0
0.569,0,-3.75716723306049e-06,0
0.57,0,-4.61194329399238e-06,0
0.571,0,-3.62566322294116e-06,0
0.572,0,-2.83663915804755e-06,0
0.573,0,-2.31062311080298e-06,0
0.574,0,-6.97901541899877e-06,0
0.575,0,-6.45299939676321e-06,0
0.576,0,9.11225248275355e-07,0
0.577,0,3.34404959912716e-06,0
0.578,0,1.10848127416237e-06,0
0.579,0,2.75228150745279e-06,0
0.58,0,3.08104155787979e-06,0
0.581,0,2.81803351743758e-06,0
0.582,0,2.35776944859995e-06,0
0.583,0,2.81803351743758e-06,0
0.584,0,7.35492232818459e-06,0
0.585,0,6.17138609348906e-06,0
0.586,0,-1.45584702722703e-06,0
0.587,0,-4.54619128960322e-06,0
0.588,0,-2.77088715231629e-06,0
0.589,0,-3.75716723306049e-06,0
0.59,0,-3.23115119138984e-06,0
0.591,0,-3.09964718047481e-06,0
0.592,0,-1.78460706036911e-06,0
0.593,0,-2.0476150859849e-06,0
0.594,0,-7.11051942406345e-06,0
0.595,0,-7.11051942406345e-06,0
0.596,0,2.53705165242546e-07,0
0.597,0,3.27829758873981e-06,0
0.598,0,1.23998529167108e-06,0
0.599,0,3.67280965181919e-06,0
0.6,0,3.01528954769377e-06,0
0.601,0,3.47555362005289e-06,0
0.602,0,1.89750538222488e-06,0
0.603,0,2.22626542938445e-06,0
0.604,0,5.97413005596805e-06,0
0.605,0,6.10563408093146e-06,0
0.606,0,-8.64078964426401e-07,0
0.607,0,-3.36265520210588e-06,0
0.608,0,-1.52159903395524e-06,0
0.609,0,-3.03389517494265e-06,0
0.61,0,-3.55991121780692e-06,0
0.611,0,-3.49415921262297e-06,0
0.612,0,-2.77088715231629e-06,0
0.613,0,-2.83663915804755e-06,0
0.614,0,-7.57078344023411e-06,0
0.615,0,-7.76803944642395e-06,0
0.616,0,1.56874533632066e-06,0
0.617,0,3.67280965181919e-06,0
0.618,0,1.70024935453176e-06,0
0.619,0,2.09476141036993e-06,0
0.62,0,2.75228150745279e-06,0
0.621,0,2.68652949751829e-06,0
0.622,0,2.42352145828308e-06,0
0.623,0,2.88378552747267e-06,0
0.624,0,7.02616226134481e-06,0
0.625,0,6.63165018280945e-06,0
0.626,0,-7.32574949921261e-07,0
0.627,0,-3.69141522802567e-06,0
0.628,0,-2.50787912889328e-06,0
0.629,0,-3.42840720738929e-06,0
0.63,0,-4.02017525270278e-06,0
0.631,0,-2.63938314070439e-06,0
0.632,0,-2.24487110467323e-06,0
0.633,0,-1.71885505384048e-06,0
0.634,0,-7.30777543129e-06,0
0.635,0,-6.97901541899877e-06,0
0.636,0,-7.505487439603e-08,0
0.637,0,3.08104155787979e-06,0
0.638,0,1.17423328289164e-06,0
0.639,0,2.81803351743758e-06,0
0.64,0,3.60705764118005e-06,0
0.641,0,3.60705764118005e-06,0
0.642,0,2.29201743896708e-06,0
0.643,0,2.55502547780013e-06,0
0.644,0,5.7768740189023e-06,0
0.645,0,5.38236194613593e-06,0
0.646,0,-6.66822942593726e-07,0
0.647,0,-4.54619128960322e-06,0
0.648,0,-1.91611107327674e-06,0
0.649,0,-3.1653991859572e-06,0
0.65,0,-3.29690319677273e-06,0
0.651,0,-3.29690319677273e-06,0
0.652,0,-2.44212712291301e-06,0
0.653,0,-3.23115119138984e-06,0
0.654,0,-7.57078344023411e-06,0
0.655,0,-7.50503143807213e-06,0
0.656,0,1.87953157214726e-07,0
0.657,0,3.80431367324859e-06,0
0.658,0,2.02900940093803e-06,0
0.659,0,2.88378552747267e-06,0
0.66,0,3.21254557840281e-06,0
0.661,0,2.62077748763407e-06,0
0.662,0,1.96325739155634e-06,0
0.663,0,3.54130563059129e-06,0
0.664,0,6.30289011875607e-06,0
0.665,0,6.36864213146549e-06,0
0.666,0,-4.03814912783718e-07,0
0.667,0,-3.42840720738929e-06,0
0.668,0,-2.24487110467323e-06,0
0.669,0,-3.8229192380456e-06,0
0.67,0,-4.61194329399238e-06,0
0.671,0,-3.42840720738929e-06,0
0.672,0,-2.83663915804755e-06,0
0.673,0,-1.98186307965575e-06,0
0.674,0,-7.04476742155581e-06,0
0.675,0,-7.04476742155581e-06,0
0.676,0,3.19457173320437e-07,0
0.677,0,3.40980160956485e-06,0
0.678,0,1.96325739155634e-06,0
0.679,0,2.29201743896708e-06,0
0.68,0,3.7385616625087e-06,0
0.681,0,3.21254557840281e-06,0
0.682,0,2.94953753755807e-06,0
0.683,0,2.75228150745279e-06,0
0.684,0,6.36864213146549e-06,0
0.685,0,5.7768740189023e-06,0
0.686,0,-1.65310304726196e-06,0
0.687,0,-5.20371133126243e-06,0
0.688,0,-3.09964718047481e-06,0
0.689,0,-3.55991121780692e-06,0
0.69,0,-3.55991121780692e-06,0
0.691,0,-2.70513514653524e-06,0
0.692,0,-1.65310304726196e-06,0
0.693,0,-1.3900950204489e-06,0
0.694,0,-7.11051942406345e-06,0
0.695,0,-6.18999138445866e-06,0
0.696,0,3.85209181448393e-07,0
0.697,0,3.67280965181919e-06,0
0.698,0,1.3714893093804e-06,0
0.699,0,2.68652949751829e-06,0
0.7,0,3.34404959912716e-06,0
0.701,0,3.14679356811614e-06,0
0.702,0,1.70024935453176e-06,0
0.703,0,1.43724131831032e-06,0
0.704,0,5.44811395813729e-06,0
0.705,0,5.84262603120697e-06,0
0.706,0,-6.01070935216213e-07,0
0.707,0,-3.55991121780692e-06,0
0.708,0,-1.65310304726196e-06,0
0.709,0,-2.96814316936073e-06,0
0.71,0,-2.70513514653524e-06,0
0.711,0,-3.23115119138984e-06,0
0.712,0,-2.0476150859849e-06,0
0.713,0,-2.1133670922642e-06,0
0.714,0,-7.24202342893054e-06,0
